year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2007,0.0,9.175000000000011,-16.32499999999999,-3.0749999999999886,17.17500000000001,8.175000000000011,31.92500000000001,-15.574999999999989,12.675000000000011,-21.57499999999999,14.425000000000011,-0.32499999999998863,12.925000000000011,-20.07499999999999,18.42500000000001,20.92500000000001,-21.07499999999999,9.675000000000011,4.675000000000011,-4.074999999999989,3.4250000000000114
2008,0.0,-4.574999999999989,2.4250000000000114,-9.074999999999989,0.6750000000000114,14.425000000000011,-1.0749999999999886,-5.574999999999989,11.925000000000011,8.925000000000011,23.17500000000001,3.4250000000000114,6.175000000000011,9.425000000000011,-9.074999999999989,9.425000000000011,3.9250000000000114,-4.324999999999989,-13.074999999999989,4.175000000000011,-36.32499999999999
2009,0.0,-5.074999999999989,-0.8249999999999886,-15.324999999999989,8.675000000000011,11.175000000000011,18.17500000000001,-36.32499999999999,-5.574999999999989,12.425000000000011,4.425000000000011,8.675000000000011,-3.5749999999999886,5.675000000000011,-17.57499999999999,-8.824999999999989,20.42500000000001,-13.074999999999989,11.175000000000011,10.425000000000011,8.925000000000011
2010,0.0,-16.82499999999999,1.4250000000000114,15.925000000000011,-8.074999999999989,-14.324999999999989,-6.574999999999989,-13.074999999999989,-0.8249999999999886,-10.324999999999989,3.1750000000000114,-0.32499999999998863,9.175000000000011,-11.074999999999989,9.925000000000011,0.42500000000001137,2.4250000000000114,-19.07499999999999,3.9250000000000114,12.175000000000011,4.175000000000011
2011,,-6.324999999999989,-16.82499999999999,8.675000000000011,-14.324999999999989,-18.82499999999999,1.9250000000000114,-11.324999999999989,-25.32499999999999,-0.8249999999999886,21.17500000000001,-4.074999999999989,2.9250000000000114,6.175000000000011,10.675000000000011,18.17500000000001,10.175000000000011,8.425000000000011,12.175000000000011,6.925000000000011,-14.824999999999989
2012,,-1.5749999999999886,4.925000000000011,23.42500000000001,-21.57499999999999,12.425000000000011,8.925000000000011,12.925000000000011,11.925000000000011,-9.074999999999989,-2.8249999999999886,-14.324999999999989,8.425000000000011,3.6750000000000114,9.675000000000011,-0.32499999999998863,-11.074999999999989,2.4250000000000114,-0.07499999999998863,4.925000000000011,0.17500000000001137
2013,,11.175000000000011,-0.07499999999998863,-14.824999999999989,4.675000000000011,5.175000000000011,10.925000000000011,-20.82499999999999,14.425000000000011,-14.574999999999989,4.925000000000011,27.67500000000001,-2.5749999999999886,2.6750000000000114,-22.82499999999999,-23.57499999999999,-2.3249999999999886,23.17500000000001,-29.07499999999999,14.675000000000011,9.175000000000011
2014,,1.6750000000000114,-12.574999999999989,3.1750000000000114,9.425000000000011,-16.82499999999999,-20.82499999999999,-48.07499999999999,13.425000000000011,5.175000000000011,15.675000000000011,9.675000000000011,-4.324999999999989,5.175000000000011,8.425000000000011,-1.0749999999999886,14.175000000000011,-4.574999999999989,-8.074999999999989,-10.824999999999989,-3.0749999999999886
2015,,-36.32499999999999,-20.57499999999999,-11.574999999999989,-19.82499999999999,26.17500000000001,6.175000000000011,6.175000000000011,8.675000000000011,25.92500000000001,-10.074999999999989,-3.8249999999999886,14.425000000000011,6.175000000000011,-1.0749999999999886,18.42500000000001,19.92500000000001,-9.324999999999989,4.175000000000011,28.92500000000001,14.175000000000011
2016,,-11.574999999999989,-3.0749999999999886,-19.82499999999999,-9.574999999999989,-9.324999999999989,0.17500000000001137,27.92500000000001,-5.324999999999989,-1.3249999999999886,-5.574999999999989,-38.82499999999999,20.42500000000001,27.42500000000001,6.425000000000011,-37.07499999999999,39.92500000000001,7.425000000000011,-19.07499999999999,-31.57499999999999,41.17500000000001
2017,,-20.07499999999999,6.425000000000011,14.925000000000011,5.925000000000011,-14.324999999999989,6.925000000000011,8.175000000000011,22.67500000000001,29.67500000000001,20.17500000000001,27.42500000000001,-15.324999999999989,0.42500000000001137,-18.57499999999999,-5.074999999999989,1.4250000000000114,-0.8249999999999886,0.6750000000000114,-5.074999999999989,1.1750000000000114
2018,,-7.324999999999989,-0.07499999999998863,5.175000000000011,11.925000000000011,-5.074999999999989,-6.324999999999989,-7.574999999999989,31.17500000000001,-15.324999999999989,-36.07499999999999,-3.0749999999999886,10.925000000000011,0.9250000000000114,11.175000000000011,-6.824999999999989,-3.3249999999999886,7.175000000000011,8.925000000000011,-3.8249999999999886,-11.324999999999989
2019,,-15.574999999999989,5.425000000000011,10.925000000000011,10.175000000000011,0.17500000000001137,6.175000000000011,-16.32499999999999,-4.824999999999989,-2.8249999999999886,3.1750000000000114,11.425000000000011,0.42500000000001137,-38.07499999999999,10.925000000000011,-5.824999999999989,14.675000000000011,-7.824999999999989,0.42500000000001137,-32.82499999999999,-6.574999999999989
2020,,-9.324999999999989,1.4250000000000114,-0.5749999999999886,17.92500000000001,1.4250000000000114,9.925000000000011,-6.574999999999989,-0.07499999999998863,23.17500000000001,20.42500000000001,9.925000000000011,-18.32499999999999,18.42500000000001,5.425000000000011,-6.324999999999989,-12.324999999999989,-5.824999999999989,2.1750000000000114,-43.07499999999999,-7.324999999999989
2021,,-2.0749999999999886,-8.824999999999989,11.925000000000011,-11.324999999999989,-7.074999999999989,-7.824999999999989,14.675000000000011,-37.32499999999999,-7.324999999999989,0.17500000000001137,-1.0749999999999886,9.175000000000011,1.4250000000000114,-5.824999999999989,13.675000000000011,-8.574999999999989,11.675000000000011,16.42500000000001,4.925000000000011,24.42500000000001
2022,,10.925000000000011,-0.8249999999999886,-11.824999999999989,25.17500000000001,-2.5749999999999886,9.675000000000011,13.425000000000011,-11.824999999999989,-0.5749999999999886,22.92500000000001,13.675000000000011,0.9250000000000114,22.17500000000001,12.425000000000011,-1.8249999999999886,-2.5749999999999886,-2.3249999999999886,13.175000000000011,-10.824999999999989,1.1750000000000114
2023,,10.425000000000011,-4.074999999999989,-3.5749999999999886,9.175000000000011,-5.074999999999989,23.42500000000001,-18.07499999999999,1.6750000000000114,-27.82499999999999,-15.824999999999989,6.175000000000011,16.42500000000001,-5.074999999999989,7.425000000000011,-28.07499999999999,13.675000000000011,-35.07499999999999,11.675000000000011,5.175000000000011,0.17500000000001137
2024,,5.925000000000011,-5.324999999999989,-7.074999999999989,-1.8249999999999886,20.92500000000001,-11.324999999999989,-30.82499999999999,16.92500000000001,-22.82499999999999,-15.074999999999989,-12.074999999999989,5.425000000000011,-13.824999999999989,-10.324999999999989,-6.324999999999989,7.925000000000011,-12.574999999999989,42.17500000000001,-24.82499999999999,2.6750000000000114
2025,,6.925000000000011,-27.07499999999999,0.6750000000000114,-7.324999999999989,-19.32499999999999,-1.5749999999999886,-8.074999999999989,34.17500000000001,1.6750000000000114,-8.324999999999989,-7.074999999999989,11.175000000000011,9.925000000000011,8.675000000000011,2.4250000000000114,7.175000000000011,-1.3249999999999886,4.925000000000011,4.175000000000011,5.425000000000011
2026,,-7.574999999999989,-7.824999999999989,-1.0749999999999886,-7.574999999999989,14.925000000000011,0.17500000000001137,-13.574999999999989,12.425000000000011,-23.32499999999999,-3.8249999999999886,-11.824999999999989,-2.5749999999999886,6.925000000000011,11.925000000000011,-24.32499999999999,12.925000000000011,5.675000000000011,13.675000000000011,-17.82499999999999,5.425000000000011
2027,,-8.574999999999989,-7.574999999999989,-3.0749999999999886,-22.07499999999999,-24.32499999999999,-0.8249999999999886,-10.074999999999989,-8.824999999999989,26.92500000000001,2.6750000000000114,1.1750000000000114,2.4250000000000114,-1.3249999999999886,-11.324999999999989,-5.324999999999989,4.675000000000011,-8.824999999999989,9.925000000000011,-17.07499999999999,-12.824999999999989
2028,,-9.074999999999989,5.425000000000011,-0.07499999999998863,-6.074999999999989,0.6750000000000114,2.9250000000000114,5.675000000000011,24.17500000000001,0.9250000000000114,-0.07499999999998863,-4.574999999999989,-4.574999999999989,-8.074999999999989,-0.32499999999998863,-21.32499999999999,-39.82499999999999,-8.074999999999989,30.67500000000001,-6.824999999999989,17.92500000000001
2029,,-16.07499999999999,-0.32499999999998863,-10.324999999999989,13.175000000000011,-13.574999999999989,21.42500000000001,11.425000000000011,24.92500000000001,5.675000000000011,15.175000000000011,9.925000000000011,-23.57499999999999,-20.57499999999999,-8.074999999999989,5.925000000000011,-12.074999999999989,25.67500000000001,13.925000000000011,9.925000000000011,-15.324999999999989
2030,,-1.5749999999999886,4.175000000000011,-3.8249999999999886,21.92500000000001,-0.5749999999999886,-7.574999999999989,-2.0749999999999886,28.92500000000001,-43.32499999999999,-11.324999999999989,-7.324999999999989,3.9250000000000114,-15.574999999999989,11.675000000000011,13.175000000000011,-12.824999999999989,7.925000000000011,-17.07499999999999,-22.57499999999999,3.6750000000000114
2031,,3.6750000000000114,-3.5749999999999886,-15.074999999999989,11.425000000000011,5.925000000000011,-1.5749999999999886,24.42500000000001,-5.074999999999989,-19.82499999999999,12.175000000000011,8.175000000000011,8.175000000000011,16.17500000000001,-11.574999999999989,18.42500000000001,-21.82499999999999,-29.82499999999999,11.425000000000011,5.175000000000011,24.92500000000001
2032,,-1.5749999999999886,-9.824999999999989,10.175000000000011,5.175000000000011,-16.57499999999999,-7.074999999999989,-23.32499999999999,-7.074999999999989,-4.574999999999989,-3.0749999999999886,6.925000000000011,-4.824999999999989,-19.57499999999999,17.17500000000001,-29.57499999999999,-3.3249999999999886,5.425000000000011,2.9250000000000114,2.1750000000000114,13.425000000000011
2033,,17.92500000000001,6.175000000000011,6.175000000000011,2.4250000000000114,22.67500000000001,11.675000000000011,-5.824999999999989,-13.824999999999989,-5.824999999999989,52.92500000000001,-21.07499999999999,3.6750000000000114,2.1750000000000114,0.6750000000000114,-12.324999999999989,12.175000000000011,0.6750000000000114,-23.32499999999999,-8.074999999999989,-9.824999999999989
2034,,8.175000000000011,-6.824999999999989,17.42500000000001,-23.57499999999999,-21.57499999999999,-2.5749999999999886,26.67500000000001,-13.074999999999989,-10.574999999999989,2.4250000000000114,-16.57499999999999,1.6750000000000114,-21.07499999999999,-2.5749999999999886,-22.07499999999999,18.92500000000001,-6.074999999999989,5.175000000000011,-12.574999999999989,-10.324999999999989
2035,,24.92500000000001,1.1750000000000114,1.6750000000000114,-9.824999999999989,-23.82499999999999,-16.07499999999999,29.92500000000001,-20.57499999999999,-2.0749999999999886,-1.5749999999999886,-25.82499999999999,-2.0749999999999886,20.92500000000001,5.925000000000011,7.675000000000011,19.92500000000001,11.675000000000011,3.1750000000000114,0.6750000000000114,16.67500000000001
2036,,-19.07499999999999,-12.824999999999989,-3.5749999999999886,21.67500000000001,-15.824999999999989,2.6750000000000114,19.67500000000001,7.925000000000011,8.675000000000011,3.9250000000000114,-18.82499999999999,-20.07499999999999,4.675000000000011,-3.8249999999999886,-17.07499999999999,9.425000000000011,14.175000000000011,1.1750000000000114,-2.3249999999999886,13.675000000000011
2037,,-1.3249999999999886,2.4250000000000114,-17.57499999999999,-2.8249999999999886,-5.574999999999989,23.42500000000001,12.175000000000011,-19.82499999999999,10.175000000000011,-4.824999999999989,-17.57499999999999,8.425000000000011,-16.32499999999999,4.425000000000011,-20.57499999999999,18.42500000000001,42.92500000000001,14.425000000000011,-25.82499999999999,-7.074999999999989
2038,,22.92500000000001,0.17500000000001137,-5.074999999999989,9.425000000000011,-17.82499999999999,-11.324999999999989,13.925000000000011,-10.574999999999989,-34.07499999999999,8.425000000000011,-26.82499999999999,-5.574999999999989,-9.074999999999989,26.17500000000001,3.9250000000000114,18.42500000000001,8.425000000000011,-0.8249999999999886,3.9250000000000114,-4.074999999999989
2039,,7.925000000000011,-18.82499999999999,-5.824999999999989,-3.5749999999999886,1.9250000000000114,-20.07499999999999,25.92500000000001,20.92500000000001,13.175000000000011,1.9250000000000114,-3.5749999999999886,0.6750000000000114,5.425000000000011,-4.324999999999989,-11.574999999999989,-14.074999999999989,-11.324999999999989,-24.82499999999999,2.1750000000000114,-3.8249999999999886
2040,,-5.074999999999989,-3.0749999999999886,18.92500000000001,15.675000000000011,-21.07499999999999,-3.3249999999999886,11.925000000000011,-9.824999999999989,-20.82499999999999,-0.5749999999999886,19.92500000000001,16.92500000000001,-17.07499999999999,7.425000000000011,-25.07499999999999,5.175000000000011,-6.824999999999989,3.9250000000000114,-38.32499999999999,6.175000000000011
2041,,23.67500000000001,-11.824999999999989,8.675000000000011,-8.574999999999989,-19.07499999999999,-3.0749999999999886,-6.824999999999989,-0.5749999999999886,-21.32499999999999,4.925000000000011,7.425000000000011,4.675000000000011,5.675000000000011,-2.8249999999999886,-14.074999999999989,6.925000000000011,-11.824999999999989,7.925000000000011,-9.074999999999989,8.675000000000011
2042,,-3.5749999999999886,5.175000000000011,11.675000000000011,-3.5749999999999886,-21.32499999999999,-1.8249999999999886,-3.3249999999999886,21.92500000000001,15.425000000000011,25.17500000000001,-29.82499999999999,20.67500000000001,-9.074999999999989,9.175000000000011,3.1750000000000114,-14.824999999999989,-9.574999999999989,-14.824999999999989,7.675000000000011,-20.82499999999999
2043,,-20.82499999999999,-2.0749999999999886,-14.824999999999989,-13.074999999999989,20.67500000000001,3.1750000000000114,-3.3249999999999886,4.175000000000011,8.675000000000011,-20.07499999999999,-21.82499999999999,11.675000000000011,-21.57499999999999,25.67500000000001,-2.0749999999999886,3.9250000000000114,27.92500000000001,-11.074999999999989,-3.8249999999999886,36.67500000000001
2044,,-6.574999999999989,-10.824999999999989,-14.074999999999989,1.4250000000000114,-29.32499999999999,-11.574999999999989,34.17500000000001,-0.8249999999999886,12.175000000000011,29.67500000000001,-30.82499999999999,-0.8249999999999886,-21.07499999999999,6.925000000000011,-23.82499999999999,-9.324999999999989,0.42500000000001137,-6.324999999999989,-31.57499999999999,-15.324999999999989
2045,,-27.57499999999999,25.67500000000001,0.17500000000001137,2.9250000000000114,-10.574999999999989,-20.07499999999999,43.92500000000001,-17.57499999999999,-33.07499999999999,17.17500000000001,14.175000000000011,-21.57499999999999,-10.324999999999989,-10.074999999999989,15.175000000000011,-20.82499999999999,-3.5749999999999886,22.67500000000001,-36.82499999999999,21.67500000000001
2046,,12.175000000000011,-5.074999999999989,-4.074999999999989,22.17500000000001,-29.32499999999999,5.925000000000011,-40.32499999999999,-0.07499999999998863,6.925000000000011,4.925000000000011,-4.824999999999989,8.425000000000011,-14.574999999999989,9.425000000000011,-18.32499999999999,-0.5749999999999886,-3.0749999999999886,3.9250000000000114,-13.574999999999989,7.425000000000011
2047,,16.17500000000001,2.9250000000000114,-6.074999999999989,-1.5749999999999886,7.925000000000011,-13.574999999999989,10.425000000000011,4.925000000000011,-16.82499999999999,-32.57499999999999,-20.32499999999999,20.42500000000001,-17.57499999999999,7.925000000000011,-0.8249999999999886,8.675000000000011,-4.074999999999989,25.17500000000001,-24.32499999999999,9.925000000000011
2048,,-9.074999999999989,-10.324999999999989,-18.57499999999999,-8.824999999999989,-29.07499999999999,-22.57499999999999,1.4250000000000114,15.675000000000011,30.67500000000001,1.1750000000000114,-33.32499999999999,-30.57499999999999,-12.574999999999989,-34.07499999999999,-1.5749999999999886,9.425000000000011,2.1750000000000114,-1.3249999999999886,-6.074999999999989,-3.3249999999999886
2049,,-14.074999999999989,-10.324999999999989,-10.824999999999989,27.42500000000001,-16.07499999999999,-4.574999999999989,7.675000000000011,-1.5749999999999886,4.675000000000011,9.175000000000011,-23.07499999999999,6.425000000000011,27.67500000000001,2.9250000000000114,-5.574999999999989,-10.574999999999989,-0.07499999999998863,-1.5749999999999886,-11.324999999999989,16.42500000000001
2050,,-10.074999999999989,-0.32499999999998863,-3.0749999999999886,-2.5749999999999886,-42.07499999999999,0.9250000000000114,3.6750000000000114,-15.574999999999989,20.17500000000001,10.925000000000011,-30.57499999999999,13.175000000000011,1.1750000000000114,27.17500000000001,-29.82499999999999,14.425000000000011,-11.324999999999989,12.175000000000011,7.175000000000011,28.67500000000001
