year,ref,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85
1991,0.0,-2.19166666666667,9.80833333333333,-6.94166666666667,-0.94166666666667,2.30833333333333,-1.44166666666667,-15.94166666666667,-11.69166666666667,-5.19166666666667,-9.69166666666667,-0.19166666666666998,-4.19166666666667,-0.69166666666667,4.05833333333333,-15.44166666666667,7.55833333333333,-12.69166666666667,14.30833333333333,21.05833333333333,-2.94166666666667,6.30833333333333,2.30833333333333,-12.44166666666667,18.30833333333333,-1.69166666666667,9.30833333333333,-6.44166666666667,-0.69166666666667,1.05833333333333,-0.44166666666667,-17.44166666666667,-13.19166666666667,-5.19166666666667,-9.69166666666667,-0.19166666666666998,2.05833333333333,-1.69166666666667,0.05833333333333002,-16.69166666666667,14.30833333333333,21.05833333333333,-1.69166666666667,6.30833333333333
1992,0.0,-4.44166666666667,-1.69166666666667,-4.94166666666667,-11.69166666666667,-7.94166666666667,-7.69166666666667,-4.69166666666667,17.30833333333333,14.55833333333333,0.55833333333333,-8.19166666666667,-4.94166666666667,-6.94166666666667,1.80833333333333,5.30833333333333,-3.44166666666667,14.80833333333333,7.55833333333333,27.05833333333333,22.80833333333333,37.30833333333333,0.30833333333333,-0.44166666666667,27.55833333333333,-4.19166666666667,-1.69166666666667,-6.94166666666667,-11.69166666666667,-8.69166666666667,-7.69166666666667,-4.69166666666667,14.55833333333333,15.55833333333333,0.55833333333333,-8.19166666666667,-4.19166666666667,-6.94166666666667,1.30833333333333,6.30833333333333,7.30833333333333,27.05833333333333,22.80833333333333,37.30833333333333
1993,0.0,-13.94166666666667,7.30833333333333,-7.19166666666667,-11.19166666666667,-11.19166666666667,-2.94166666666667,-3.19166666666667,-1.19166666666667,1.30833333333333,1.30833333333333,9.30833333333333,-1.94166666666667,12.30833333333333,-13.44166666666667,0.30833333333333,-7.94166666666667,2.30833333333333,4.80833333333333,37.55833333333333,28.30833333333333,44.55833333333333,21.30833333333333,5.05833333333333,18.30833333333333,-11.69166666666667,7.30833333333333,-5.94166666666667,-4.19166666666667,-12.19166666666667,-1.69166666666667,-1.69166666666667,-0.19166666666666998,1.30833333333333,1.30833333333333,7.55833333333333,-3.44166666666667,12.30833333333333,-13.44166666666667,0.55833333333333,3.80833333333333,37.55833333333333,28.30833333333333,44.55833333333333
1994,0.0,-1.44166666666667,10.55833333333333,6.80833333333333,-12.94166666666667,-2.44166666666667,4.30833333333333,3.30833333333333,-15.94166666666667,-5.69166666666667,-12.44166666666667,4.30833333333333,-4.69166666666667,5.30833333333333,-14.19166666666667,1.05833333333333,-0.94166666666667,-5.69166666666667,2.80833333333333,25.30833333333333,17.55833333333333,20.30833333333333,5.30833333333333,-10.94166666666667,18.30833333333333,-0.69166666666667,10.05833333333333,8.80833333333333,-11.94166666666667,0.55833333333333,4.30833333333333,4.80833333333333,-12.19166666666667,-5.94166666666667,-15.69166666666667,4.30833333333333,-3.69166666666667,5.30833333333333,-18.19166666666667,-3.44166666666667,-1.44166666666667,25.30833333333333,17.55833333333333,20.30833333333333
1995,0.0,10.55833333333333,7.55833333333333,-13.44166666666667,-14.19166666666667,8.30833333333333,-15.69166666666667,0.30833333333333,3.30833333333333,0.80833333333333,-16.69166666666667,12.30833333333333,-0.94166666666667,-9.44166666666667,-1.44166666666667,10.55833333333333,-10.19166666666667,11.55833333333333,7.80833333333333,16.30833333333333,45.05833333333333,29.80833333333333,-2.94166666666667,7.05833333333333,21.80833333333333,10.80833333333333,4.80833333333333,-13.94166666666667,-12.69166666666667,4.30833333333333,-15.44166666666667,-2.19166666666667,4.55833333333333,1.05833333333333,-15.44166666666667,11.80833333333333,-2.19166666666667,-9.69166666666667,-0.94166666666667,9.80833333333333,8.30833333333333,16.30833333333333,45.30833333333333,29.80833333333333
1996,0.0,-16.44166666666667,-15.94166666666667,-7.69166666666667,10.30833333333333,-6.44166666666667,17.30833333333333,8.55833333333333,-13.69166666666667,0.80833333333333,2.30833333333333,26.55833333333333,-6.69166666666667,-12.69166666666667,-10.94166666666667,12.30833333333333,-21.94166666666667,12.05833333333333,-1.19166666666667,58.80833333333333,18.30833333333333,18.30833333333333,31.55833333333333,3.05833333333333,10.80833333333333,-17.69166666666667,-15.44166666666667,-10.19166666666667,13.30833333333333,-8.69166666666667,17.55833333333333,9.80833333333333,-11.69166666666667,1.80833333333333,2.30833333333333,26.55833333333333,-10.44166666666667,-10.69166666666667,-10.19166666666667,9.30833333333333,-3.69166666666667,58.80833333333333,18.30833333333333,18.30833333333333
1997,0.0,-4.69166666666667,16.05833333333333,-8.69166666666667,-1.19166666666667,-8.44166666666667,9.30833333333333,-5.69166666666667,1.05833333333333,-0.94166666666667,-8.69166666666667,-2.94166666666667,-8.69166666666667,-8.94166666666667,8.30833333333333,-6.69166666666667,-10.19166666666667,5.30833333333333,13.80833333333333,14.30833333333333,25.30833333333333,21.80833333333333,-3.19166666666667,0.55833333333333,16.30833333333333,1.30833333333333,16.05833333333333,-8.19166666666667,-0.19166666666666998,-11.69166666666667,9.30833333333333,-4.94166666666667,2.30833333333333,-0.19166666666666998,-8.69166666666667,-3.19166666666667,-10.19166666666667,-5.19166666666667,8.30833333333333,-7.19166666666667,16.30833333333333,14.30833333333333,25.30833333333333,21.80833333333333
1998,0.0,6.55833333333333,-3.69166666666667,14.30833333333333,3.05833333333333,-11.44166666666667,4.30833333333333,6.30833333333333,-6.44166666666667,2.30833333333333,3.80833333333333,12.30833333333333,13.55833333333333,0.30833333333333,22.30833333333333,-9.94166666666667,14.30833333333333,6.05833333333333,45.80833333333333,41.80833333333333,30.30833333333333,20.55833333333333,23.30833333333333,1.05833333333333,11.80833333333333,12.80833333333333,-3.19166666666667,15.55833333333333,6.80833333333333,-11.94166666666667,4.30833333333333,6.30833333333333,-6.69166666666667,2.80833333333333,0.30833333333333,11.80833333333333,13.30833333333333,0.30833333333333,22.30833333333333,-11.44166666666667,45.80833333333333,41.80833333333333,30.30833333333333,20.55833333333333
1999,0.0,-1.19166666666667,5.30833333333333,-10.44166666666667,-15.44166666666667,-10.94166666666667,-18.44166666666667,1.05833333333333,-10.69166666666667,-6.69166666666667,-9.19166666666667,-16.19166666666667,-3.69166666666667,-9.69166666666667,-4.69166666666667,5.80833333333333,-1.69166666666667,-7.19166666666667,18.80833333333333,26.80833333333333,31.30833333333333,16.30833333333333,-2.94166666666667,1.05833333333333,10.80833333333333,-1.94166666666667,4.80833333333333,-10.94166666666667,-14.69166666666667,-11.19166666666667,-18.44166666666667,0.30833333333333,-10.69166666666667,-7.69166666666667,-11.19166666666667,-18.19166666666667,-3.69166666666667,-8.44166666666667,-4.69166666666667,2.05833333333333,18.80833333333333,26.55833333333333,31.30833333333333,15.80833333333333
2000,0.0,-4.69166666666667,20.80833333333333,-8.44166666666667,9.30833333333333,-12.69166666666667,6.55833333333333,-8.69166666666667,-12.69166666666667,-11.69166666666667,-9.69166666666667,34.30833333333333,4.55833333333333,13.80833333333333,-19.94166666666667,2.30833333333333,-14.69166666666667,-7.69166666666667,-7.69166666666667,59.80833333333333,9.05833333333333,42.55833333333333,20.30833333333333,9.30833333333333,21.30833333333333,-5.19166666666667,18.55833333333333,-6.69166666666667,10.05833333333333,-12.69166666666667,7.05833333333333,-5.94166666666667,-12.19166666666667,-8.69166666666667,-15.19166666666667,34.05833333333333,4.30833333333333,13.80833333333333,-19.19166666666667,1.80833333333333,-6.69166666666667,59.80833333333333,9.05833333333333,42.55833333333333
2001,0.0,-1.94166666666667,7.55833333333333,-8.19166666666667,-14.19166666666667,-0.44166666666667,-13.69166666666667,-26.94166666666667,5.55833333333333,2.05833333333333,6.55833333333333,13.05833333333333,-1.94166666666667,-1.94166666666667,8.30833333333333,-21.94166666666667,-3.69166666666667,11.80833333333333,30.30833333333333,40.80833333333333,-6.94166666666667,24.30833333333333,6.05833333333333,-7.69166666666667,10.30833333333333,-0.44166666666667,5.30833333333333,-8.94166666666667,-12.94166666666667,0.30833333333333,-13.69166666666667,-30.69166666666667,3.30833333333333,1.80833333333333,5.30833333333333,13.05833333333333,-6.19166666666667,-1.94166666666667,8.30833333333333,-21.69166666666667,30.05833333333333,40.80833333333333,-5.94166666666667,24.30833333333333
2002,0.0,3.05833333333333,-3.19166666666667,-10.94166666666667,11.80833333333333,-12.19166666666667,0.05833333333333002,-13.19166666666667,-5.44166666666667,4.30833333333333,5.05833333333333,11.05833333333333,21.05833333333333,-0.44166666666667,9.05833333333333,-25.69166666666667,-0.44166666666667,10.30833333333333,-1.69166666666667,20.05833333333333,-6.19166666666667,17.30833333333333,3.55833333333333,-8.69166666666667,33.30833333333333,1.05833333333333,-3.69166666666667,-10.94166666666667,14.05833333333333,-15.94166666666667,-1.19166666666667,-19.69166666666667,-4.19166666666667,4.30833333333333,2.30833333333333,10.80833333333333,17.55833333333333,-0.69166666666667,9.30833333333333,-25.44166666666667,-1.69166666666667,20.05833333333333,-2.19166666666667,17.30833333333333
2003,0.0,-5.94166666666667,-4.94166666666667,-8.19166666666667,17.80833333333333,6.05833333333333,2.80833333333333,-0.19166666666666998,-12.19166666666667,-14.44166666666667,-3.69166666666667,22.30833333333333,-9.69166666666667,-0.69166666666667,2.05833333333333,4.05833333333333,-6.69166666666667,-5.69166666666667,21.30833333333333,66.05833333333334,20.30833333333333,19.30833333333333,32.55833333333333,14.30833333333333,10.30833333333333,-6.94166666666667,-0.94166666666667,-6.19166666666667,23.05833333333333,7.05833333333333,2.80833333333333,-0.19166666666666998,-13.94166666666667,-11.69166666666667,-3.69166666666667,22.30833333333333,-9.69166666666667,-1.19166666666667,2.05833333333333,1.05833333333333,20.30833333333333,66.05833333333334,20.30833333333333,19.30833333333333
2004,0.0,-5.19166666666667,-2.19166666666667,5.30833333333333,-8.44166666666667,0.30833333333333,6.30833333333333,3.55833333333333,9.80833333333333,4.05833333333333,11.30833333333333,1.30833333333333,-4.69166666666667,9.30833333333333,8.55833333333333,7.05833333333333,7.05833333333333,8.30833333333333,8.55833333333333,32.80833333333333,11.30833333333333,8.30833333333333,11.30833333333333,19.30833333333333,21.30833333333333,-10.19166666666667,-3.44166666666667,5.05833333333333,-2.94166666666667,0.30833333333333,6.30833333333333,0.55833333333333,10.30833333333333,-3.94166666666667,6.55833333333333,1.30833333333333,-3.69166666666667,8.80833333333333,7.05833333333333,6.80833333333333,7.30833333333333,32.80833333333333,11.30833333333333,8.30833333333333
2005,0.0,0.30833333333333,16.80833333333333,-12.69166666666667,-3.44166666666667,-5.69166666666667,2.05833333333333,14.80833333333333,9.30833333333333,-1.69166666666667,4.30833333333333,11.80833333333333,-12.44166666666667,-9.69166666666667,-0.19166666666666998,7.30833333333333,0.30833333333333,21.30833333333333,7.30833333333333,17.30833333333333,32.80833333333333,33.30833333333333,17.30833333333333,13.30833333333333,17.80833333333333,0.30833333333333,14.30833333333333,-10.69166666666667,-0.94166666666667,-1.69166666666667,1.05833333333333,16.05833333333333,9.30833333333333,-1.69166666666667,4.05833333333333,11.80833333333333,-12.69166666666667,-7.19166666666667,-0.69166666666667,7.30833333333333,7.30833333333333,17.30833333333333,32.80833333333333,33.30833333333333
2006,0.0,0.30833333333333,10.80833333333333,3.05833333333333,-7.44166666666667,4.55833333333333,-7.94166666666667,-0.94166666666667,2.55833333333333,-4.69166666666667,0.30833333333333,-1.19166666666667,-4.44166666666667,13.30833333333333,15.55833333333333,-12.69166666666667,-0.69166666666667,5.80833333333333,17.80833333333333,22.55833333333333,23.30833333333333,18.80833333333333,2.80833333333333,17.80833333333333,14.30833333333333,6.80833333333333,3.30833333333333,4.80833333333333,-7.94166666666667,19.05833333333333,-4.44166666666667,-6.44166666666667,-8.69166666666667,-13.69166666666667,2.30833333333333,3.80833333333333,-2.44166666666667,-0.44166666666667,-9.19166666666667,-9.19166666666667,14.80833333333333,15.30833333333333,8.80833333333333,29.30833333333333
2007,0.0,2.30833333333333,0.30833333333333,-5.69166666666667,9.55833333333333,0.05833333333333002,8.80833333333333,3.55833333333333,4.05833333333333,-2.69166666666667,-3.69166666666667,6.30833333333333,-3.44166666666667,-4.19166666666667,-14.44166666666667,-1.69166666666667,-17.69166666666667,-5.44166666666667,-5.19166666666667,29.80833333333333,33.80833333333333,29.05833333333333,24.80833333333333,10.30833333333333,17.30833333333333,-1.69166666666667,11.80833333333333,-3.94166666666667,-9.69166666666667,11.55833333333333,-3.44166666666667,-5.19166666666667,-12.19166666666667,-8.69166666666667,-8.19166666666667,8.30833333333333,-3.44166666666667,-2.94166666666667,-3.69166666666667,0.80833333333333,11.05833333333333,29.05833333333333,9.30833333333333,30.05833333333333
2008,0.0,0.55833333333333,-0.69166666666667,-15.44166666666667,10.30833333333333,1.55833333333333,-6.19166666666667,7.05833333333333,-3.69166666666667,3.30833333333333,-11.44166666666667,35.30833333333333,-7.19166666666667,28.30833333333333,-10.69166666666667,-7.94166666666667,-14.44166666666667,-4.19166666666667,-8.69166666666667,50.80833333333333,16.80833333333333,30.30833333333333,21.30833333333333,-6.19166666666667,17.80833333333333,-5.44166666666667,-3.69166666666667,19.30833333333333,12.05833333333333,-0.94166666666667,-12.69166666666667,7.55833333333333,-12.19166666666667,-0.69166666666667,-8.44166666666667,15.80833333333333,-6.19166666666667,5.80833333333333,15.80833333333333,10.30833333333333,38.55833333333333,41.30833333333333,45.05833333333333,31.30833333333333
2009,0.0,3.80833333333333,-10.69166666666667,1.55833333333333,14.55833333333333,-1.69166666666667,-1.69166666666667,5.05833333333333,-0.69166666666667,-3.69166666666667,6.80833333333333,26.30833333333333,12.80833333333333,-11.69166666666667,14.55833333333333,6.05833333333333,17.30833333333333,5.05833333333333,21.55833333333333,72.80833333333334,6.30833333333333,28.05833333333333,3.55833333333333,5.80833333333333,31.30833333333333,0.30833333333333,0.55833333333333,6.55833333333333,-3.69166666666667,-5.19166666666667,15.30833333333333,2.80833333333333,-1.69166666666667,8.30833333333333,-9.69166666666667,6.55833333333333,-6.19166666666667,-17.69166666666667,-13.19166666666667,-2.19166666666667,7.30833333333333,22.30833333333333,36.80833333333333,33.55833333333333
2010,0.0,-13.69166666666667,11.55833333333333,-1.94166666666667,9.55833333333333,14.30833333333333,8.55833333333333,15.30833333333333,1.80833333333333,-1.69166666666667,17.55833333333333,40.30833333333333,3.80833333333333,-0.44166666666667,7.80833333333333,14.05833333333333,-1.69166666666667,12.80833333333333,1.05833333333333,80.80833333333334,25.80833333333333,26.80833333333333,45.80833333333333,-6.69166666666667,25.80833333333333,2.30833333333333,-8.94166666666667,-11.44166666666667,6.05833333333333,-11.44166666666667,-5.19166666666667,-11.69166666666667,5.30833333333333,2.80833333333333,14.80833333333333,37.80833333333333,4.30833333333333,1.80833333333333,17.55833333333333,-3.19166666666667,17.30833333333333,69.80833333333334,17.30833333333333,33.80833333333333
