year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp45_19,rcp45_20,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1991,0.0,-2.010361838117319,-1.4706251917183977,-0.26363896133921116,-0.4753778661092838,-2.0366806589016164,-2.7340749893715497,-1.6334769432809253,-0.8577142813853698,0.1373066164210286,-2.2450315446562286,-1.5841430389401125,-1.6170882416702739,-3.4446168688364196,-0.5830993810534437,-2.89987617370673,-1.249692665133864,-0.7895994810322691,-2.7986097437732838,-1.9634905060466963,-2.4055439991773824,-2.6862468328379236,-2.054799857259866,-1.5402447162894646,-0.2990327069118166,-0.5170955324496731,-1.683052449483796,-0.8983075480100524,0.12076390593551878,-2.2709293393460825,-1.648153549419817,-1.6590549467819073,-3.5353137283723868,-0.6856609359324466,-2.975434007662841,-1.3549727227227777,-0.8257601882922927,-2.8762624043029064,-2.020330101722209,-2.4379989610695247,-2.769888657049137,-0.9282291043854798,0.11182420470470333,-0.7028386640506596
1992,0.0,-1.7897345545301846,-1.6497053075855774,-0.11076870759183066,-0.7366932927683365,-1.952581493892069,-3.023115279593526,-1.6880404285024042,-1.1649731600985547,0.044157069949960714,-2.2772592651227797,-1.4115119477291387,-1.4149299695206992,-3.2635464401763556,-0.999459484641875,-3.0008136066233533,-1.0870690285075284,-0.41883573030605703,-2.4925809452340673,-2.3875872983400654,-2.4263661488107573,-2.671147851148419,-1.8336779725304382,-1.716459966063951,-0.14307301872656808,-0.7460232044171562,-1.74690376823645,-1.1680774207794116,0.025489841532930768,-2.3206024737044686,-1.4992772876391314,-1.4773903912542892,-3.3873617861193566,-1.0585033018587637,-3.0584857891627735,-1.2264084339034298,-0.4778597319954656,-2.6404663181785963,-2.4337743244722674,-2.4667514398716435,-2.756664909686208,-0.934442488615673,0.13607984872834322,-0.6212611972968034
1993,0.0,-1.9724289810959021,-1.6672374713222666,-0.046688466957562014,-0.7385176504259903,-1.9741719740215444,-3.0091806570817425,-1.7681738014083521,-1.1170237117566444,0.05052959299274562,-2.301711804604281,-1.3694812910483165,-1.4512209363252282,-3.4128369659418354,-1.1556862205895868,-2.9217963132887235,-1.103900958695533,-0.5175309975880396,-2.501833325501707,-2.307859938707395,-2.4205097504157607,-3.129423635434705,-2.0023833535140056,-1.7407550348487462,-0.10924925123867979,-0.7599697100389449,-1.8119709610158452,-1.1384358398110521,0.030770392874444497,-2.3305340731744764,-1.4724332915329228,-1.5174199913623738,-3.5132554357847994,-1.1940104771313713,-2.985980582579714,-1.2300869852975893,-0.5635809503355063,-2.624586851055028,-2.3454770624105663,-2.439316421621129,-3.201847146257876,-0.8312164306999534,0.17598109079227697,-0.6627472112659234
1994,0.0,-1.9018573204076574,-1.6557640623516363,-0.3111910967379572,-0.5201010302588429,-2.1071049027710274,-2.8836715690928827,-1.806389044516095,-0.9831644026385788,0.121058240129571,-2.3077801746065916,-1.5251665584381726,-1.7332157911074546,-3.2370422749856402,-1.3840707919418946,-3.0796429549407094,-1.4872444985859374,-0.5524952677273518,-2.6480598784037284,-2.1247258288893818,-2.234459460564608,-3.0168346728496545,-1.938845479151837,-1.7303504313293274,-0.3261992737006949,-0.5495701825114452,-1.840538103063409,-1.015035950605693,0.09960077504319997,-2.333706574693963,-1.5916022009514563,-1.758517888288054,-3.332623400139198,-1.423451436581388,-3.1188909203895037,-1.5689226195191281,-0.6070614544336195,-2.7403509411832943,-2.1849815395130463,-2.288069950606598,-3.1109069777355103,-0.8011768640774335,0.12516825232904694,-0.7769510958401042
1995,0.0,-1.7119082263607197,-1.6932146467894427,-0.1287374395265033,-0.5857700168593851,-2.0007096501573756,-2.870075064498735,-1.8300584247034521,-0.9518385341821158,0.06993119282662974,-2.171227691225454,-1.2967719986530142,-1.546501533964829,-3.2198057925354533,-0.8545753094173278,-2.973618625792824,-0.8291927856377583,-0.6963136081313905,-2.5114389943015567,-2.1615974292174656,-2.331737429559894,-2.930083139519297,-1.759091939762584,-1.758406039414524,-0.1563160092698581,-0.6114554335385947,-1.873449784549905,-0.982033416635204,0.055061884374538295,-2.213280015774444,-1.4085854552504316,-1.611242596356874,-3.3171990698616014,-0.936654031077353,-3.032475228565602,-0.9189246384229932,-0.7505576540433481,-2.6267715448120725,-2.2009081146148333,-2.3977061543289437,-3.0081361045523067,-0.8640963872682619,-0.009710437711419218,-0.5228728136343648
1996,0.0,-1.7485888126576583,-1.4639193229806438,-0.32001843403548946,-0.5958093925369781,-2.002870609331808,-2.8797515769344386,-1.5361567156090814,-0.9303620707840423,0.061759413593563295,-2.197925727671361,-1.6063858219168878,-1.3218195880494932,-3.4290865266692094,-1.1713597632204937,-2.7315146021226724,-0.6561400115683682,-0.7609431960718211,-2.925481265216149,-2.2789811096664607,-2.1967809872328417,-2.482387920467488,-1.7976319766782467,-1.5345695917392845,-0.34368753881659586,-0.6141333057047405,-1.6308337754366562,-0.9876407540197079,0.031419012626997755,-2.2422832455940807,-1.660488697139101,-1.392320429958545,-3.5328180178275375,-1.2181905570752747,-2.8079401999282823,-0.7709577034523818,-0.7990495123654568,-3.0102026319444235,-2.352001721362285,-2.2442448350883524,-2.5321041178396513,-1.063691217951714,0.0506154246990036,-0.6650747230056595
1997,0.0,-1.7625436780735981,-1.5241307310285492,-0.09896886066638899,-0.5867263643243632,-1.9223842210603266,-2.8328436079660833,-1.6207328974620054,-0.9734266764714334,0.09430295609888617,-2.2369414751865406,-1.4064299020810154,-1.487265350455516,-3.4186702398183684,-1.187697785533942,-2.7755763284792465,-0.7514853523671832,-0.3966761328165944,-2.74968653710323,-2.0847770866071755,-2.241191500520813,-2.427605513268702,-1.8141788032363593,-1.6074924807592197,-0.14117709407707935,-0.6230433178830026,-1.6976459786476426,-1.0101993853966746,0.06879533029757567,-2.276728349070993,-1.5014549141229168,-1.57400486399888,-3.4952197137491225,-1.2160289906376534,-2.848306468725184,-0.9014922843379622,-0.4330950207815931,-2.8570629576269653,-2.134934948918442,-2.283438763934612,-2.506036953107923,-0.9238300200046297,0.18592655349704046,-0.618829405124643
1998,0.0,-1.738308639384968,-1.4722637551212188,-0.10253274914265376,-0.5375192245159042,-2.0017558191114517,-2.733741401222858,-1.5452736081883813,-0.9739921008855958,0.13765484188155597,-2.2512332045619132,-1.475524637716262,-1.4729980375174136,-3.189131783642381,-1.0713831386326547,-3.030875548082065,-0.9640198213174358,-0.797267899150313,-2.5017461337571945,-2.0725966042945174,-2.12409163457005,-2.915240622086799,-1.7756097503558976,-1.5596668416898751,-0.13727942606647048,-0.5729919388450071,-1.6119150774786135,-0.9964219924915483,0.09027944454868475,-2.288887471521093,-1.5474380959482232,-1.5347125979754992,-3.322654864092442,-1.116982442458891,-3.0888447858312134,-1.0945475166036545,-0.8207597468345398,-2.5887067071885212,-2.114604873750011,-2.1710413779218243,-3.0064792171412478,-0.9038052371620893,0.11938686593720149,-0.6578636801977495
1999,0.0,-1.8250698035677146,-1.473324677279436,-0.1553411122214925,-0.454800380216966,-2.121568888146726,-2.5060502201308736,-1.6911458109817659,-0.786926781180739,0.1310968874236096,-2.216090977512863,-1.4296190059020546,-1.7824334089778517,-3.2479701202712477,-0.7482541244694971,-2.876652706741652,-1.1437848777079012,-0.5855655450806694,-2.6343790085081764,-1.8199941125310488,-2.0963680628684074,-3.041412914455691,-1.8798672166216193,-1.547956563692253,-0.20251147611702436,-0.48585211130813377,-1.7373156624809099,-0.8416839439638579,0.0979754455408397,-2.258277759410987,-1.5283171470636034,-1.7984311251439635,-3.3579622896444903,-0.82920439890529,-2.939825916991424,-1.2515200808259124,-0.6269279786002926,-2.7327701333063033,-1.877085329619149,-2.126616808213896,-3.1235002366467484,-0.8553454688342867,0.08714107038190377,-0.6103252832470503
2000,0.0,-1.805840605249955,-1.5172162325403633,-0.15734727508441892,-0.5056939584021052,-1.8369102662180694,-2.7773028467984773,-1.6157526005376326,-0.8612563183767179,0.07099054429892249,-2.1656518957868798,-1.5004532913918638,-1.3170494348717625,-3.25148839222436,-0.8630369202003294,-2.714985375072729,-1.0749855735761003,-0.4690455059529768,-2.925951406083527,-1.9577300534749043,-2.0902219578673567,-2.56162107838702,-1.8519586557588354,-1.6061418346448022,-0.20331500851563078,-0.5446611536138448,-1.685987671472219,-0.9115734635680042,0.03701282500117031,-2.2041132388060873,-1.573774747235916,-1.4199968586382283,-3.3461963225124123,-0.9450110452685863,-2.787806202412014,-1.1774952845715916,-0.5043478253232365,-2.994144874751669,-2.044318102722684,-2.125253302811643,-2.6322066486550852,-0.751981261700621,0.17040732493757105,-0.6943055205652513
2001,0.0,-1.7037101579208525,-1.3735025903673659,-0.0793462025307008,-0.5317063801189761,-2.09915830934375,-2.7648344007486116,-1.5502664265879957,-0.9389248107867729,0.1490539219036009,-2.2018748935958,-1.428272645259483,-1.5446803547706054,-3.1469999466126524,-0.8948393122388438,-2.7994572488456697,-1.0106822549421395,-0.6543027757182927,-2.718840471398039,-2.1336557082473178,-2.0566273930473358,-2.6101439704278846,-1.7457465454885437,-1.4660962067003425,-0.1180031434147395,-0.5571234225765807,-1.6282630994028864,-0.965127321875741,0.11177033188630503,-2.237634503664026,-1.5102975826899296,-1.6209620481502611,-3.220435154767472,-0.9663394554340812,-2.86798693930416,-1.1425327302724213,-0.6984665412086883,-2.8126466328823767,-2.192321162451151,-2.0997831744637097,-2.724053594989698,-0.8166129982017765,0.07020251043064718,-0.5654417729717238
2002,0.0,-1.7542931981700463,-1.5084683712074707,-0.03780384537668624,-0.5409889422209062,-1.9717566129933175,-2.7443270896252443,-1.6968562420307762,-0.9655461680441135,0.13676979881341822,-2.245091942836666,-1.299528286292741,-1.3835970690934687,-3.09332772857573,-1.0057944787652673,-3.0746839742570273,-1.0092549021844661,-0.5495055535891993,-2.3470050109020804,-1.9366189324344987,-2.0064601851582324,-2.2067350447411513,-1.7917953812973337,-1.5766713568913246,-0.06753393601695734,-0.5681487110837793,-1.7598674671605181,-0.9869573260133393,0.1057801659722486,-2.2733739669572515,-1.416086961272697,-1.4913010217424016,-3.2155345624649385,-1.050388988354598,-3.1139738328066073,-1.1131338815526988,-0.5880201820543789,-2.467285528683533,-1.9969160823924312,-2.0706286114100294,-2.2651118099179257,-0.8368763393696668,0.1559761237470525,-0.48428425316615176
2003,0.0,-1.7135711335731685,-1.5888069697211904,-0.09075386596873614,-0.42426659033509395,-1.892951330045662,-2.5471716662184463,-1.7463560697366347,-0.7599879175394904,0.11128444714336183,-2.277598530898274,-1.395746960525912,-1.1928295235440487,-3.288929794766034,-0.9019488648394827,-2.7896910562077437,-0.7228269113730903,-0.5055310115824909,-2.6109952903546514,-1.680870206412294,-2.066781116694358,-3.14338997162389,-1.7667334320936448,-1.6483026658158337,-0.1186194979941888,-0.47713250777849225,-1.8203729981134984,-0.82842025109818,0.08469862853934274,-2.3095718767454514,-1.4817548865544836,-1.3040563743000462,-3.4035290958047426,-0.9738923403120907,-2.8743118753092176,-0.8798325154749023,-0.543962022470339,-2.702766127089376,-1.7626289455547521,-2.114329454349104,-3.196212270554895,-0.8179297034063211,0.2356698679238889,-0.6469124160745423
2004,0.0,-1.8186319577020527,-1.4366398252311114,-0.12953371173017558,-0.6129461025338401,-1.8490810804655098,-2.7376172918141606,-1.6555243223274374,-0.8914680786194253,0.1387935917981622,-2.188838141635017,-1.4546807069119154,-1.3734614406601509,-3.2013718117561325,-0.7751696812869682,-2.710595312753128,-0.8979684092470279,-0.4933799218439958,-2.7544450135151806,-2.0317498003004744,-2.031200264794279,-3.1184225270354773,-1.8506588595423636,-1.5215845494078621,-0.16160059973208263,-0.63700021764231,-1.7079415980160206,-0.9164270942639519,0.11797220055950675,-2.2243418688781276,-1.5295844337353515,-1.4441770904177815,-3.306024811238842,-0.8595910733778851,-2.790135140714483,-1.022570509617026,-0.5587178122160594,-2.854524562508402,-2.093784964508984,-2.094191659912326,-3.203002509902433,-0.7639897562319788,0.23001013363739276,-0.682009473381072
2005,0.0,-1.7428113266628316,-1.5649961991368286,-0.04551043788524112,-0.5146728410371679,-1.737854517309927,-2.688989406377914,-1.7035183457216476,-0.8229159066121952,0.10778625147554521,-2.17471133785898,-1.3640088766492795,-0.8912889032088174,-3.333687596603852,-0.9909132905443698,-2.929230750305635,-0.8669428614886101,-0.28246613927490216,-2.544889554559518,-1.9283071235087732,-2.2220598238703246,-2.6533236928274277,-1.7847011684747827,-1.6306913945105634,-0.10759135893300709,-0.5396620674551968,-1.7618702607423984,-0.8690016724498264,0.09438180095327198,-2.2066057831855233,-1.4600924467530945,-1.010323734259316,-3.4279560814511,-1.0459648270786488,-3.007496022707869,-0.9979607595677749,-0.33283900173569236,-2.6788089029067805,-1.9957410048269821,-2.2717155337279564,-2.724572766865606,-0.8268582810287057,0.37435136714367445,-0.527588811052226
2006,0.0,-1.7077650792208487,-1.3405612151286732,-0.12366592230040396,-0.6268246492985554,-1.7871910825454052,-2.8926159761834356,-1.4996613942565205,-0.9690565042088224,0.10173510963062427,-2.2055040733097258,-1.2502416923384203,-1.2019507072729994,-3.204443204777192,-0.6984231031880199,-2.671042875395358,-0.7696192036401612,-0.5703906751296586,-2.471712334081701,-2.128589522355412,-2.144153049940769,-2.4587733940095973,-1.6363025654363241,-1.483198650519114,-0.11437441193811537,-0.564716724267555,-1.577674105253493,-0.9179742124753716,0.06901324687618171,-2.227271729838492,-1.4640917771012028,-1.0621100643392651,-3.0987917812282717,-0.9850282599225579,-2.8347340983659706,-0.9893482004025032,-0.5942285029601067,-2.6277687419176345,-2.022369322974555,-2.3959399659200926,-2.7273418548271025,-0.7873605892880278,0.19368347912717354,-0.6354727675005734
2007,0.0,-1.8130897085224547,-1.3785010575721799,-0.012491737700486283,-0.5063621677295487,-2.002306870289317,-2.889879057741325,-1.5392753580983367,-0.9137242454683019,0.20267611506210415,-2.08913631665979,-1.2796896762858978,-1.499281946496808,-3.451500485870497,-0.8922464253277553,-2.830359334801301,-0.9160827928922117,-0.6101954329553223,-2.4148864783094837,-2.248070912432752,-2.1487692729216405,-2.559932513914873,-1.7830538154712485,-1.565250049122369,-0.1090446898965638,-0.5946999796913133,-1.7112351797637757,-1.0099758913176515,0.08176103706648519,-2.1635367702966164,-1.4798465446142473,-1.5125569657047322,-3.2054865976897986,-1.091221429524012,-2.904964818909548,-0.8977872398741624,-0.47548063077476854,-2.625959834490857,-1.990489969164571,-2.130624533871753,-2.053187939724239,-0.8881331570770499,0.15983620614190386,-0.49352619050512203
2008,0.0,-1.5693923141502637,-1.4401622065262814,-0.02900439582862191,-0.49255808769493115,-1.8777692260102867,-2.660222782092717,-1.5733600735219397,-0.9702944172393018,0.1434338519903804,-2.180943030541755,-1.3525130725419672,-1.2082652084449137,-2.978293784417758,-1.0322075570185802,-2.7263013250072845,-0.8001119978593465,-0.5914545814802636,-2.473873096602233,-1.9666771450458782,-2.2293445549637454,-2.5655858363770676,-1.9198224596811997,-1.719758375530546,-0.03786777020144427,-0.5328349130001016,-1.7856805711240895,-1.001617306766093,0.0810315738377767,-2.2297078119181606,-1.4877674059598576,-1.377939378670817,-3.285370970835231,-0.9710121384805461,-2.8759523753992084,-1.0292310178764978,-0.6376881832923118,-2.7244419298212392,-2.111443091604542,-2.0930507958200906,-2.8063428832098793,-0.7409413419831026,0.18942520370899274,-0.48519551477915
2009,0.0,-1.664029671722517,-1.5162108632885065,0.01787725523456629,-0.5081696499998998,-1.7348958048922327,-2.7153154297942024,-1.6509138387771713,-0.8473252464725647,0.09838672015001748,-2.2051385599305036,-1.3215923443728457,-1.2071453775544114,-3.093290850902406,-0.729333602651252,-2.8000599093753635,-0.8624638729036747,-0.38472149765135555,-2.4897082537183906,-1.9196062400686742,-2.1523796537166504,-2.538275983644553,-1.7352819380267306,-1.4733606740186929,-0.08754700986440866,-0.47853974215206563,-1.6507862935893627,-0.7824871250057299,0.14486052342067524,-2.322838854878114,-1.4292146632258778,-1.1733284836851112,-3.338656154292096,-1.0385590541812917,-2.771690442840736,-0.9492293616584675,-0.6563432014128239,-2.583640074853747,-1.8731576596665604,-2.234337351879276,-2.6114728915597425,-0.7879409114602822,0.3153305321462767,-0.48865335327712955
2010,0.0,-1.8022369347334006,-1.5298845261527845,0.054467843956956585,-0.45983555827115197,-1.9039851925026028,-2.565247965409185,-1.590953347781408,-0.7792488959776165,0.07776638476889275,-2.2677329676428712,-1.3603481005256413,-1.1878084135465201,-3.211978644495332,-0.9607648437551006,-2.8418863129333545,-0.9280217796825241,-0.5450150961598865,-2.6628944762083506,-1.8712394082295987,-2.099725591039146,-2.431676053982926,-1.7355953902612669,-1.4628252465217315,-0.11903091795727505,-0.4626632164401485,-1.5908641600236137,-0.9855773702122406,0.0870841532963027,-2.2382982676281813,-1.4744849575619696,-1.148320223644589,-3.297305423207831,-1.283355238859201,-2.777970027752019,-1.322808055968892,-0.36730770490038367,-2.524216614990735,-2.0295751076428132,-2.039679367673841,-2.3370914345605343,-0.7689954991175796,0.2832918189073439,-0.4994012327854307
2011,0.0,-1.6876467248858376,-1.4554566761758565,-0.051262592126533946,-0.4646857203331365,-1.9132255567388938,-2.616836909738254,-1.6856769597889638,-0.8274085331700576,0.16625961198633377,-2.1155720447957265,-1.340960616011671,-1.442126553404023,-3.1223400089837696,-0.47327436244643195,-2.8455870839055137,-0.8848618035706295,-0.45798095481626433,-2.621476610847367,-1.8143361327410048,-2.1052915984983542,-2.3151981248236098,-1.5808639408785439,-1.5051696890829476,0.03960043966679905,-0.4714737773978186,-1.6636073459207523,-0.9699691764978411,0.11342988372103946,-2.1759118886747615,-1.3855342920058433,-1.193937396756155,-3.2620178703473357,-0.9126293631859994,-2.6081037104543157,-1.1618796673388943,-0.4825779954471727,-2.528708896630576,-1.9213824038937446,-2.2861764602849917,-2.556482691597523,-0.8169412722270408,0.2918623513297689,-0.4579356542079722
